"序号","路线编号","路段简称","来源名称","来源编号","巡查日期","工程部位","病害类型","病害名称","发现时间","路线编号","方向","桩号","车道","位置","灾害长度","单位","自动识别可信度"
1866867064147972102,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+183,2,"115.656323,36.502160",0.3,米,0.97
1866867064152166402,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+186,2,"115.656290,36.502168",0.219,米,0.97
1866867064152166403,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+187,2,"115.656278,36.502172",0.167,米,0.98
1866867064152166404,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+190,2,"115.656238,36.502180",0.14,米,0.99
1866867064152166405,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+191,2,"115.656234,36.502181",0.034,米,0.97
1866867064152166406,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+199,2,"115.656149,36.502205",0.212,米,0.98
1866867064156360705,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+201,2,"115.656123,36.502211",0.23,米,0.98
1866867064156360706,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+204,2,"115.656094,36.502218",0.264,米,0.96
1866867064156360707,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+205,2,"115.656080,36.502221",0.313,米,0.99
1866867064156360708,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+207,2,"115.656066,36.502225",0.337,米,0.99
1866867064156360710,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+208,2,"115.656048,36.502229",0.28,米,0.99
1866867064156360709,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+208,2,"115.656054,36.502228",0.375,米,0.99
1866867064160555010,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+210,2,"115.656032,36.502234",0.159,米,0.99
1866867064160555011,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+212,2,"115.656007,36.502234",0.312,米,0.99
1866867064160555012,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+219,1,"115.655929,36.502237",0.072,米,0.97
1866867064160555014,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+255,2,"115.655546,36.502342",0.082,米,0.98
1866867064160555013,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+255,2,"115.655549,36.502340",0.487,米,0.99
1866867064160555015,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+265,2,"115.655441,36.502372",0.299,米,0.97
1866867064160555016,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+267,2,"115.655415,36.502376",0.239,米,0.98
1866867064164749314,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+269,2,"115.655400,36.502381",0.413,米,0.99
1866867064164749315,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+270,2,"115.655388,36.502384",0.4,米,0.99
1866867064164749316,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+271,2,"115.655372,36.502387",0.436,米,1.0
1866867064164749318,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+272,2,"115.655367,36.502389",0.016,米,0.99
1866867064164749317,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+272,2,"115.655375,36.502404",0.187,米,0.97
1866867064168943618,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+276,2,"115.655323,36.502398",0.089,米,0.98
1866867064168943619,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+279,2,"115.655293,36.502404",0.253,米,0.98
1866867064168943620,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+280,2,"115.655274,36.502405",0.227,米,0.99
1866867064168943621,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+283,2,"115.655247,36.502410",0.314,米,0.99
1866867064168943622,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+284,2,"115.655237,36.502413",0.291,米,0.99
1866867064168943623,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+285,2,"115.655229,36.502415",0.067,米,0.99
1866867064173137922,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+294,2,"115.655131,36.502444",0.232,米,0.98
1866867064173137923,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+303,2,"115.655039,36.502468",0.296,米,0.98
1866867064173137924,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+305,1,"115.655009,36.502462",0.394,米,0.96
1866867064173137925,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+307,2,"115.654993,36.502477",0.284,米,0.98
1866867064173137926,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+308,2,"115.654984,36.502478",0.132,米,0.99
1866867064177332225,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+309,1,"115.654964,36.502459",0.026,米,0.97
1866867064173137927,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+309,1,"115.654966,36.502459",0.338,米,0.99
1866867064177332226,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+321,1,"115.654830,36.502493",0.594,米,0.99
1866867064177332227,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+322,2,"115.654832,36.502515",0.545,米,0.99
1866867064177332228,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+324,1,"115.654810,36.502513",0.057,米,0.98
1866867064177332229,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+325,1,"115.654795,36.502508",0.025,米,0.98
1866867064177332230,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+339,1,"115.654642,36.502551",0.313,米,0.99
1866867064181526530,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+342,1,"115.654618,36.502557",0.426,米,0.98
1866867064181526531,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+359,1,"115.654434,36.502602",0.526,米,0.98
1866867064181526532,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+364,2,"115.654386,36.502651",0.307,米,0.97
1866867064181526533,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+365,2,"115.654369,36.502630",0.013,米,0.97
1866867064181526534,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+366,1,"115.654355,36.502603",0.604,米,0.97
1866867064181526535,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+370,2,"115.654316,36.502642",0.358,米,0.96
1866867064185720834,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+372,2,"115.654294,36.502647",0.228,米,0.97
1866867064185720835,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+374,2,"115.654279,36.502650",0.216,米,0.99
1866867064185720836,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+375,3,"115.654274,36.502685",0.671,米,0.97
1866867064185720837,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+398,2,"115.654014,36.502715",0.39,米,0.98
1866867064185720838,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+401,2,"115.653987,36.502721",0.296,米,0.97
1866867064185720839,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+402,2,"115.653972,36.502725",0.212,米,0.98
1866867064189915137,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+404,2,"115.653957,36.502728",0.185,米,0.99
1866867064189915138,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+405,3,"115.653957,36.502759",0.638,米,0.96
1866867064189915139,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+409,1,"115.653894,36.502730",0.267,米,0.97
1866867064189915141,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+436,2,"115.653612,36.502809",0.035,米,0.98
1866867064189915140,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+436,2,"115.653619,36.502828",0.257,米,0.99
1866867064189915142,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+438,2,"115.653597,36.502834",0.395,米,0.98
1866867064194109442,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+440,2,"115.653570,36.502841",0.319,米,0.97
1866867064194109443,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+441,2,"115.653562,36.502823",0.434,米,0.96
1866867064194109445,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+442,2,"115.653555,36.502844",0.243,米,0.98
1866867064194109444,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+442,2,"115.653548,36.502826",0.258,米,0.99
1866867064194109446,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+443,2,"115.653541,36.502848",0.02,米,0.98
1866867064194109447,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+444,2,"115.653523,36.502831",0.189,米,0.99
1866867064198303745,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+445,2,"115.653517,36.502833",0.167,米,0.99
1866867064198303746,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+532,2,"115.652587,36.503053",0.902,米,0.96
1866867064198303747,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,块状修补,2024-12-09,G309,上行,K574+538,2,"115.652521,36.503072",0.329,平方米,0.99
1866867064198303748,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+546,1,"115.652434,36.503078",0.222,米,0.97
1866867064198303750,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+560,1,"115.652278,36.503115",0.439,米,0.98
1866867064198303749,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+560,1,"115.652283,36.503116",0.382,米,0.96
1866867064198303752,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+563,1,"115.652249,36.503119",0.891,米,0.99
1866867064202498049,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+564,2,"115.652234,36.503131",0.837,米,0.99
1866867064202498052,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+566,2,"115.652224,36.503171",0.356,米,0.98
1866867064202498051,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+566,2,"115.652216,36.503149",0.187,米,0.99
1866867064202498050,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+566,2,"115.652220,36.503145",0.738,米,0.98
1866867064202498053,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+587,1,"115.651992,36.503178",0.344,米,0.97
1866867064206692354,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+590,3,"115.651974,36.503237",0.002,米,0.97
1866867064202498054,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+590,1,"115.651964,36.503194",1.057,米,0.98
1866867064206692355,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+595,2,"115.651915,36.503220",0.04,米,0.98
1866867064206692356,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+596,2,"115.651898,36.503224",0.302,米,0.98
1866867064206692357,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+597,2,"115.651894,36.503225",0.448,米,0.99
1866867064206692358,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+599,2,"115.651870,36.503230",0.433,米,0.99
1866867064206692359,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+600,2,"115.651852,36.503235",0.388,米,0.99
1866867064206692360,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+601,2,"115.651845,36.503237",0.333,米,1.0
1866867064206692361,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+603,2,"115.651830,36.503241",0.003,米,0.99
1866867064210886657,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K574+618,2,"115.651661,36.503272",0.187,米,0.99
